outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_seen,history_correct,exponential
True,1144872718,39,1,22,assessment,4,3,2.44
True,1144872754,36,1,22,assessment,5,4,2.952
True,1144872801,47,1,22,assessment,6,5,3.3616
True,1144872677,53,1,23,assessment,2,2,1.8
True,1144872709,32,1,23,assessment,3,3,2.44
True,1144872761,52,1,23,assessment,4,4,2.952
True,1144872799,38,1,23,assessment,5,5,3.3616
True,1144872642,89130,1,24,assessment,2,1,1.0
True,1144872705,63,1,24,assessment,3,2,1.8
True,1144872752,47,1,24,assessment,4,3,2.44
True,1144872778,26,1,24,assessment,5,4,2.952
False,1144783896,342,1,25,assessment,2,0,0.0
True,1144783958,62,1,25,assessment,3,0,0.0
True,1144872658,88700,1,25,assessment,4,1,1.0
True,1144872714,56,1,25,assessment,5,2,1.8
True,1144872749,35,1,25,assessment,6,3,2.44
True,1144872771,22,1,25,assessment,7,4,2.952
False,1144784539,67,1,26,assessment,2,0,0.0
True,1144784589,50,1,26,assessment,3,0,0.0
True,1144872842,88253,1,26,assessment,4,1,1.0
True,1144872878,36,1,26,assessment,5,2,1.8
False,1144785701,12,1,27,assessment,2,0,0.0
False,1144785704,3,1,27,assessment,3,0,0.0
False,1144785709,5,1,27,assessment,4,0,0.0
True,1144785712,3,1,27,assessment,5,0,0.0
True,1144787460,109,1,28,assessment,2,0,0.0
True,1144787691,231,1,28,assessment,3,1,1.0
True,1144787959,268,1,28,assessment,4,2,1.8
True,1145049542,261583,1,28,assessment,5,3,2.44
True,1144787702,343,1,29,assessment,2,1,1.0
True,1144787943,241,1,29,assessment,3,2,1.8
False,1145049430,261487,1,29,assessment,4,3,2.44
True,1145049563,133,1,29,assessment,5,3,1.952
True,1144787502,98,1,30,assessment,2,0,0.0
True,1144787719,217,1,30,assessment,3,1,1.0
True,1144787952,233,1,30,assessment,4,2,1.8
True,1145049452,261500,1,30,assessment,5,3,2.44
False,1144787427,38,1,31,assessment,2,0,0.0
True,1144787592,165,1,31,assessment,3,0,0.0
True,1144787722,130,1,31,assessment,4,1,1.0
True,1144787969,247,1,31,assessment,5,2,1.8
True,1145049455,261486,1,31,assessment,6,3,2.44
True,1144787564,224,1,32,assessment,2,0,0.0
True,1144787707,143,1,32,assessment,3,1,1.0
True,1144787947,240,1,32,assessment,4,2,1.8
True,1145049439,261492,1,32,assessment,5,3,2.44
True,1144787571,158,1,33,assessment,2,0,0.0
True,1144787709,138,1,33,assessment,3,1,1.0
True,1144787933,224,1,33,assessment,4,2,1.8
True,1145049378,261445,1,33,assessment,5,3,2.44
False,1144869095,183,1,34,assessment,2,0,0.0
False,1144869262,167,1,34,assessment,3,0,0.0
True,1144869541,279,1,34,assessment,4,0,0.0
True,1144869715,174,1,34,assessment,5,1,1.0
True,1144869867,152,1,34,assessment,6,2,1.8
False,1145301919,432052,1,34,assessment,7,3,2.44
False,1145301958,39,1,34,assessment,8,3,1.952
True,1145302318,360,1,34,assessment,9,3,1.5616
False,1144869086,222,1,35,assessment,2,0,0.0
True,1144869441,355,1,35,assessment,3,0,0.0
True,1144869628,187,1,35,assessment,4,1,1.0
True,1144869791,163,1,35,assessment,5,2,1.8
True,1145301844,432053,1,35,assessment,6,3,2.44
False,1144869091,234,1,36,assessment,2,0,0.0
True,1144869246,155,1,36,assessment,3,0,0.0
True,1144869643,397,1,36,assessment,4,1,1.0
True,1144869880,237,1,36,assessment,5,2,1.8
True,1145301872,431992,1,36,assessment,6,3,2.44
False,1144869107,226,1,37,assessment,2,0,0.0
True,1144869256,149,1,37,assessment,3,0,0.0
True,1144869728,472,1,37,assessment,4,1,1.0
True,1144869878,150,1,37,assessment,5,2,1.8
False,1144869123,199,1,38,assessment,2,0,0.0
True,1144869414,291,1,38,assessment,3,0,0.0
True,1144869711,297,1,38,assessment,4,1,1.0
True,1144869947,236,1,38,assessment,5,2,1.8
False,1144869202,151,1,39,assessment,2,0,0.0
False,1144869347,145,1,39,assessment,3,0,0.0
True,1144869477,130,1,39,assessment,4,0,0.0
True,1144869696,219,1,39,assessment,5,1,1.0
True,1144869829,133,1,39,assessment,6,2,1.8
False,1144869068,245,1,40,assessment,2,0,0.0
False,1144869293,225,1,40,assessment,3,0,0.0
True,1144869487,194,1,40,assessment,4,0,0.0
True,1144869626,139,1,40,assessment,5,1,1.0
True,1144869789,163,1,40,assessment,6,2,1.8
True,1145301950,432161,1,40,assessment,7,3,2.44
False,1144869029,496,1,41,assessment,2,0,0.0
False,1144869226,197,1,41,assessment,3,0,0.0
True,1144869358,132,1,41,assessment,4,0,0.0
True,1144869634,276,1,41,assessment,5,1,1.0
True,1144869800,166,1,41,assessment,6,2,1.8
True,1145301881,432081,1,41,assessment,7,3,2.44
False,1144869232,190,1,42,assessment,2,0,0.0
True,1144869417,185,1,42,assessment,3,0,0.0
True,1144869631,214,1,42,assessment,4,1,1.0
True,1144869944,313,1,42,assessment,5,2,1.8
False,1144869169,335,1,43,assessment,2,0,0.0
False,1144869327,158,1,43,assessment,3,0,0.0
True,1144869547,220,1,43,assessment,4,0,0.0
True,1144869724,177,1,43,assessment,5,1,1.0
True,1144869804,80,1,43,assessment,6,2,1.8
True,1145301899,432095,1,43,assessment,7,3,2.44
False,1144869035,489,1,44,assessment,2,0,0.0
False,1144869220,185,1,44,assessment,3,0,0.0
True,1144869399,179,1,44,assessment,4,0,0.0
True,1144869706,307,1,44,assessment,5,1,1.0
True,1144869855,149,1,44,assessment,6,2,1.8
True,1145301866,432011,1,44,assessment,7,3,2.44
False,1144869071,255,1,45,assessment,2,0,0.0
True,1144869386,315,1,45,assessment,3,0,0.0
True,1144869693,307,1,45,assessment,4,1,1.0
True,1144869786,93,1,45,assessment,5,2,1.8
True,1145301852,432066,1,45,assessment,6,3,2.44
False,1144869089,191,1,46,assessment,2,0,0.0
True,1144869389,300,1,46,assessment,3,0,0.0
True,1144869708,319,1,46,assessment,4,1,1.0
True,1144869859,151,1,46,assessment,5,2,1.8
True,1145301929,432070,1,46,assessment,6,3,2.44
False,1144869209,187,1,47,assessment,2,0,0.0
True,1144869379,170,1,47,assessment,3,0,0.0
True,1144869702,323,1,47,assessment,4,1,1.0
True,1144869797,95,1,47,assessment,5,2,1.8
True,1145301943,432146,1,47,assessment,6,3,2.44
False,1144869117,250,1,48,assessment,2,0,0.0
False,1144869355,238,1,48,assessment,3,0,0.0
True,1144869491,136,1,48,assessment,4,0,0.0
True,1144869638,147,1,48,assessment,5,1,1.0
True,1144869872,234,1,48,assessment,6,2,1.8
True,1145301895,432023,1,48,assessment,7,3,2.44
False,1144869053,158,1,49,assessment,2,0,0.0
False,1144869267,214,1,49,assessment,3,0,0.0
True,1144869471,204,1,49,assessment,4,0,0.0
True,1144869641,170,1,49,assessment,5,1,1.0
True,1144869950,309,1,49,assessment,6,2,1.8
False,1144869060,113,1,50,assessment,2,0,0.0
True,1144869299,239,1,50,assessment,3,0,0.0
True,1144869735,436,1,50,assessment,4,1,1.0
True,1144869886,151,1,50,assessment,5,2,1.8
False,1144869110,126,1,51,assessment,2,0,0.0
False,1144869284,174,1,51,assessment,3,0,0.0
True,1144869499,215,1,51,assessment,4,0,0.0
True,1144869603,104,1,51,assessment,5,1,1.0
True,1144869755,152,1,51,assessment,6,2,1.8
True,1145301890,432135,1,51,assessment,7,3,2.44
False,1144869150,164,1,52,assessment,2,0,0.0
True,1144869443,293,1,52,assessment,3,0,0.0
True,1144869732,289,1,52,assessment,4,1,1.0
True,1144869807,75,1,52,assessment,5,2,1.8
False,1144869148,153,1,53,assessment,2,0,0.0
True,1144869437,289,1,53,assessment,3,0,0.0
True,1144869670,233,1,53,assessment,4,1,1.0
True,1144869821,151,1,53,assessment,5,2,1.8
False,1144869140,196,1,54,assessment,2,0,0.0
True,1144869314,174,1,54,assessment,3,0,0.0
True,1144869612,298,1,54,assessment,4,1,1.0
True,1144869914,302,1,54,assessment,5,2,1.8
False,1144869179,226,1,55,assessment,2,0,0.0
False,1144869422,243,1,55,assessment,3,0,0.0
True,1144869468,46,1,55,assessment,4,0,0.0
True,1144869743,275,1,55,assessment,5,1,1.0
True,1144869815,72,1,55,assessment,6,2,1.8
False,1144869146,155,1,56,assessment,2,0,0.0
True,1144869408,262,1,56,assessment,3,0,0.0
True,1144869685,277,1,56,assessment,4,1,1.0
True,1144869760,75,1,56,assessment,5,2,1.8
True,1145301924,432164,1,56,assessment,6,3,2.44
False,1144869244,56,1,57,assessment,2,0,0.0
True,1144869454,210,1,57,assessment,3,0,0.0
True,1144869610,156,1,57,assessment,4,1,1.0
True,1144869894,284,1,57,assessment,5,2,1.8
False,1144869287,204,1,58,assessment,2,0,0.0
True,1144869496,209,1,58,assessment,3,0,0.0
True,1144869660,164,1,58,assessment,4,1,1.0
True,1144869883,223,1,58,assessment,5,2,1.8
False,1144869395,291,1,59,assessment,2,0,0.0
True,1144869493,98,1,59,assessment,3,0,0.0
True,1144869614,121,1,59,assessment,4,1,1.0
True,1144869938,324,1,59,assessment,5,2,1.8
False,1144869308,187,1,60,assessment,2,0,0.0
True,1144869550,242,1,60,assessment,3,0,0.0
True,1144869740,190,1,60,assessment,4,1,1.0
True,1144869891,151,1,60,assessment,5,2,1.8
False,1144956644,184,1,61,assessment,2,0,0.0
False,1144956751,107,1,61,assessment,3,0,0.0
False,1144956758,7,1,61,assessment,4,0,0.0
True,1144957160,402,1,61,assessment,5,0,0.0
False,1145303296,346136,1,61,assessment,6,1,1.0
False,1145303507,211,1,61,assessment,7,1,0.8
True,1145303675,168,1,61,assessment,8,1,0.64
False,1144956582,97,1,62,assessment,2,0,0.0
True,1144956677,95,1,62,assessment,3,0,0.0
False,1145303395,346718,1,62,assessment,4,1,1.0
False,1145303546,151,1,62,assessment,5,1,0.8
True,1145303664,118,1,62,assessment,6,1,0.64
True,1144956658,133,1,63,assessment,2,0,0.0
False,1145303333,346675,1,63,assessment,3,1,1.0
False,1145303527,194,1,63,assessment,4,1,0.8
True,1145303649,122,1,63,assessment,5,1,0.64
False,1145305996,335,1,64,assessment,2,0,0.0
False,1145306113,117,1,64,assessment,3,0,0.0
False,1145306183,70,1,64,assessment,4,0,0.0
True,1145306206,23,1,64,assessment,5,0,0.0
False,1147368693,6014,2,65,assessment,2,0,0.0
False,1147627528,258835,2,65,assessment,3,0,0.0
True,1147627552,24,2,65,assessment,4,0,0.0
True,1147901376,273824,2,65,assessment,5,1,1.0
False,1148241146,339770,2,65,assessment,6,2,1.8
True,1148314284,73138,2,65,assessment,7,2,1.44
True,1148492796,178512,2,65,assessment,8,3,2.152
True,1149087935,595139,2,65,assessment,9,4,2.7216
False,1147625105,262399,2,66,assessment,2,1,1.0
True,1147627450,2345,2,66,assessment,3,1,0.8
True,1147901388,273938,2,66,assessment,4,2,1.64
True,1148241214,339826,2,66,assessment,5,3,2.312
True,1149085358,844144,2,66,assessment,6,4,2.8496
False,1148180437,555486,2,67,assessment,2,2,1.8
True,1148180847,410,2,67,assessment,3,2,1.44
True,1148240973,60126,2,67,assessment,4,3,2.152
True,1148241384,411,2,67,assessment,5,4,2.7216
True,1148576431,335047,2,67,assessment,6,5,3.17728
True,1148180642,555566,2,68,assessment,2,2,1.8
True,1148241209,60567,2,68,assessment,3,3,2.44
True,1148440925,199716,2,68,assessment,4,4,2.952
True,1148839940,399015,2,68,assessment,5,5,3.3616
True,1149282597,442657,2,68,assessment,6,6,3.68928
True,1147627456,2416,2,69,assessment,2,1,0.8
True,1147901382,273926,2,69,assessment,3,2,1.64
True,1148241196,339814,2,69,assessment,4,3,2.312
False,1149282788,1041592,2,69,assessment,5,4,2.8496
True,1149283004,216,2,69,assessment,6,4,2.27968
True,1148180577,555452,2,70,assessment,2,2,1.8
True,1148241186,60609,2,70,assessment,3,3,2.44
True,1148312706,71520,2,70,assessment,4,4,2.952
True,1148492906,180200,2,70,assessment,5,5,3.3616
True,1148838643,345737,2,70,assessment,6,6,3.68928
False,1147625368,256595,2,71,assessment,2,0,0.0
False,1147625401,33,2,71,assessment,3,0,0.0
True,1147627464,2063,2,71,assessment,4,0,0.0
False,1147901331,273867,2,71,assessment,5,1,1.0
False,1147908976,7645,2,71,assessment,6,1,0.8
False,1147909038,62,2,71,assessment,7,1,0.64
False,1147928796,19758,2,71,assessment,8,1,0.512
True,1147928822,26,2,71,assessment,9,1,0.4096
True,1148180442,251620,2,71,assessment,10,2,1.32768
False,1148241377,60935,2,71,assessment,11,3,2.062144
False,1148312900,71523,2,71,assessment,12,3,1.6497152
True,1148314545,1645,2,71,assessment,13,3,1.31977216
True,1148491263,176718,2,71,assessment,14,4,2.055817728
False,1149086825,595562,2,71,assessment,15,5,2.6446541824
True,1149090700,3875,2,71,assessment,16,5,2.11572334592
False,1149282606,191906,2,71,assessment,17,6,2.69257867674
True,1149282874,268,2,71,assessment,18,6,2.15406294139
True,1148180743,555646,2,72,assessment,2,2,1.8
True,1148241183,60440,2,72,assessment,3,3,2.44
True,1148491250,250067,2,72,assessment,4,4,2.952
True,1149088018,596768,2,72,assessment,5,5,3.3616
False,1147625418,411,2,73,assessment,2,1,0.8
True,1147627506,2088,2,73,assessment,3,1,0.64
False,1147901138,273632,2,73,assessment,4,2,1.512
False,1147928783,27645,2,73,assessment,5,2,1.2096
True,1147928817,34,2,73,assessment,6,2,0.96768
True,1148180544,251727,2,73,assessment,7,3,1.774144
True,1148241396,60852,2,73,assessment,8,4,2.4193152
True,1148441019,199623,2,73,assessment,9,5,2.93545216
True,1148492901,51882,2,73,assessment,10,6,3.348361728
True,1148576422,83521,2,73,assessment,11,7,3.6786893824
True,1148853229,276807,2,73,assessment,12,8,3.94295150592
True,1149086929,233700,2,73,assessment,13,9,4.15436120474
False,1149282736,195807,2,73,assessment,14,10,4.32348896379
True,1149282928,192,2,73,assessment,15,10,3.45879117103
False,1148241038,616045,2,74,assessment,2,2,1.8
False,1148241041,3,2,74,assessment,3,2,1.44
False,1148241042,1,2,74,assessment,4,2,1.152
False,1148241045,3,2,74,assessment,5,2,0.9216
False,1148241047,2,2,74,assessment,6,2,0.73728
True,1148241048,1,2,74,assessment,7,2,0.589824
False,1148241133,85,2,74,assessment,8,3,1.4718592
True,1148312744,71611,2,74,assessment,9,3,1.17748736
False,1148492854,180110,2,74,assessment,10,4,1.941989888
True,1148493120,266,2,74,assessment,11,4,1.5535919104
False,1148852181,359061,2,74,assessment,12,5,2.24287352832
False,1148862946,10765,2,74,assessment,13,5,1.79429882266
True,1148863031,85,2,74,assessment,14,5,1.43543905812
True,1149087986,224955,2,74,assessment,15,6,2.1483512465
False,1147625215,256434,2,75,assessment,2,0,0.0
False,1147625429,214,2,75,assessment,3,0,0.0
False,1147627499,2070,2,75,assessment,4,0,0.0
True,1147627544,45,2,75,assessment,5,0,0.0
True,1147901879,274335,2,75,assessment,6,1,1.0
True,1148241124,339245,2,75,assessment,7,2,1.8
True,1149086936,845812,2,75,assessment,8,3,2.44
False,1147368999,231,2,76,assessment,2,0,0.0
False,1147625441,256442,2,76,assessment,3,0,0.0
True,1147627509,2068,2,76,assessment,4,0,0.0
True,1147901231,273722,2,76,assessment,5,1,1.0
True,1148241180,339949,2,76,assessment,6,2,1.8
True,1149087923,846743,2,76,assessment,7,3,2.44
True,1147625054,256269,2,77,assessment,2,1,1.0
True,1148180705,555651,2,77,assessment,3,2,1.8
True,1148241351,60646,2,77,assessment,4,3,2.44
True,1148312660,71309,2,77,assessment,5,4,2.952
True,1148576372,263712,2,77,assessment,6,5,3.3616
True,1149087883,511511,2,77,assessment,7,6,3.68928
False,1147625140,256205,2,78,assessment,2,0,0.0
False,1147625290,150,2,78,assessment,3,0,0.0
False,1147625294,4,2,78,assessment,4,0,0.0
False,1147625407,113,2,78,assessment,5,0,0.0
False,1147627481,2074,2,78,assessment,6,0,0.0
False,1147627516,35,2,78,assessment,7,0,0.0
False,1147627561,45,2,78,assessment,8,0,0.0
False,1147627565,4,2,78,assessment,9,0,0.0
False,1147627567,2,2,78,assessment,10,0,0.0
True,1147627570,3,2,78,assessment,11,0,0.0
False,1147901166,273596,2,78,assessment,12,1,1.0
False,1147908966,7800,2,78,assessment,13,1,0.8
False,1147909048,82,2,78,assessment,14,1,0.64
False,1147928774,19726,2,78,assessment,15,1,0.512
False,1147928808,34,2,78,assessment,16,1,0.4096
False,1147932385,3577,2,78,assessment,17,1,0.32768
True,1147932387,2,2,78,assessment,18,1,0.262144
True,1147979503,47116,2,78,assessment,19,2,1.2097152
False,1148241328,261825,2,78,assessment,20,3,1.96777216
False,1148312887,71559,2,78,assessment,21,3,1.574217728
False,1148314557,1670,2,78,assessment,22,3,1.2593741824
False,1148314577,20,2,78,assessment,23,3,1.00749934592
True,1148314669,92,2,78,assessment,24,3,0.805999476736
False,1148441033,126364,2,78,assessment,25,4,1.64479958139
False,1148441036,3,2,78,assessment,26,4,1.31583966511
True,1148441104,68,2,78,assessment,27,4,1.05267173209
True,1148492893,51789,2,78,assessment,28,5,1.84213738567
True,1149085370,592477,2,78,assessment,29,6,2.47370990854
True,1148180582,555585,2,79,assessment,2,2,1.8
True,1148241372,60790,2,79,assessment,3,3,2.44
True,1148312663,71291,2,79,assessment,4,4,2.952
True,1148491245,178582,2,79,assessment,5,5,3.3616
True,1148839965,348720,2,79,assessment,6,6,3.68928
True,1147625254,99,2,80,assessment,2,0,0.0
False,1147901157,275903,2,80,assessment,3,1,1.0
True,1147908990,7833,2,80,assessment,4,1,0.8
True,1147979516,70526,2,80,assessment,5,2,1.64
False,1148241343,261827,2,80,assessment,6,3,2.312
True,1148312719,71376,2,80,assessment,7,3,1.8496
True,1148440916,128197,2,80,assessment,8,4,2.47968
True,1149085355,644439,2,80,assessment,9,5,2.983744
False,1147625151,256208,2,81,assessment,2,0,0.0
False,1147625238,87,2,81,assessment,3,0,0.0
False,1147625311,73,2,81,assessment,4,0,0.0
True,1147625396,85,2,81,assessment,5,0,0.0
False,1147901810,276414,2,81,assessment,6,1,1.0
True,1147908905,7095,2,81,assessment,7,1,0.8
True,1147979496,70591,2,81,assessment,8,2,1.64
True,1148241243,261747,2,81,assessment,9,3,2.312
True,1148852215,610972,2,81,assessment,10,4,2.8496
False,1147625017,256024,2,82,assessment,2,1,1.0
True,1147625162,145,2,82,assessment,3,1,0.8
True,1147901216,276054,2,82,assessment,4,2,1.64
True,1148241108,339892,2,82,assessment,5,3,2.312
True,1148838638,597530,2,82,assessment,6,4,2.8496
False,1147625188,256239,2,83,assessment,2,0,0.0
False,1147625230,42,2,83,assessment,3,0,0.0
True,1147625374,144,2,83,assessment,4,0,0.0
True,1147901751,276377,2,83,assessment,5,1,1.0
True,1148241176,339425,2,83,assessment,6,2,1.8
True,1149087019,845843,2,83,assessment,7,3,2.44
False,1147625194,256208,2,84,assessment,2,0,0.0
False,1147625307,113,2,84,assessment,3,0,0.0
False,1147625386,79,2,84,assessment,4,0,0.0
False,1147627469,2083,2,84,assessment,5,0,0.0
True,1147627537,68,2,84,assessment,6,0,0.0
False,1147901224,273687,2,84,assessment,7,1,1.0
False,1147908873,7649,2,84,assessment,8,1,0.8
False,1147908931,58,2,84,assessment,9,1,0.64
False,1147908955,24,2,84,assessment,10,1,0.512
False,1147909034,79,2,84,assessment,11,1,0.4096
False,1147928802,19768,2,84,assessment,12,1,0.32768
False,1147928836,34,2,84,assessment,13,1,0.262144
True,1147932410,3574,2,84,assessment,14,1,0.2097152
True,1147979488,47078,2,84,assessment,15,2,1.16777216
True,1148241316,261828,2,84,assessment,16,3,1.934217728
False,1148839911,598595,2,84,assessment,17,4,2.5473741824
False,1148862907,22996,2,84,assessment,18,4,2.03789934592
True,1148862964,57,2,84,assessment,19,4,1.63031947674
False,1149087878,224914,2,84,assessment,20,5,2.30425558139
True,1149090662,2784,2,84,assessment,21,5,1.84340446511
False,1149282640,191978,2,84,assessment,22,6,2.47472357209
False,1149282871,231,2,84,assessment,23,6,1.97977885767
True,1149282981,110,2,84,assessment,24,6,1.58382308614
True,1147908901,7724,2,85,assessment,2,1,0.8
True,1147979512,70611,2,85,assessment,3,2,1.64
True,1148241164,261652,2,85,assessment,4,3,2.312
True,1148853212,612048,2,85,assessment,5,4,2.8496
False,1147901211,275884,2,86,assessment,2,1,1.0
True,1147901933,722,2,86,assessment,3,1,0.8
True,1147979508,77575,2,86,assessment,4,2,1.64
True,1148241310,261802,2,86,assessment,5,3,2.312
False,1148853013,611703,2,86,assessment,6,4,2.8496
True,1148853270,257,2,86,assessment,7,4,2.27968
True,1149086857,233587,2,86,assessment,8,5,2.823744
False,1148241095,339748,2,87,assessment,2,2,1.8
True,1148314541,73446,2,87,assessment,3,2,1.44
False,1148492142,177601,2,87,assessment,4,3,2.152
True,1148493116,974,2,87,assessment,5,3,1.7216
True,1148576376,83260,2,87,assessment,6,4,2.37728
False,1149087000,510624,2,87,assessment,7,5,2.901824
False,1149090687,3687,2,87,assessment,8,5,2.3214592
True,1149090800,113,2,87,assessment,9,5,1.85716736
True,1149282682,191882,2,87,assessment,10,6,2.485733888
False,1147902528,468,2,88,assessment,2,0,0.0
True,1147902676,148,2,88,assessment,3,0,0.0
False,1148180548,277872,2,88,assessment,4,1,1.0
False,1148180843,295,2,88,assessment,5,1,0.8
True,1148180960,117,2,88,assessment,6,1,0.64
False,1148241084,60124,2,88,assessment,7,2,1.512
False,1148312732,71648,2,88,assessment,8,2,1.2096
False,1148314550,1818,2,88,assessment,9,2,0.96768
False,1148314625,75,2,88,assessment,10,2,0.774144
False,1148314633,8,2,88,assessment,11,2,0.6193152
True,1148314742,109,2,88,assessment,12,2,0.49545216
True,1148440900,126158,2,88,assessment,13,3,1.396361728
False,1149085347,644447,2,88,assessment,14,4,2.1170893824
False,1149090702,5355,2,88,assessment,15,4,1.69367150592
True,1149090802,100,2,88,assessment,16,4,1.35493720474
False,1149282657,191855,2,88,assessment,17,5,2.08394976379
False,1149282845,188,2,88,assessment,18,5,1.66715981103
True,1149282984,139,2,88,assessment,19,5,1.33372784882
True,1147902617,544,2,89,assessment,2,0,0.0
False,1147979475,76858,2,89,assessment,3,1,1.0
True,1147979534,59,2,89,assessment,4,1,0.8
False,1148180650,201116,2,89,assessment,5,2,1.64
True,1148180911,261,2,89,assessment,6,2,1.312
True,1148240996,60085,2,89,assessment,7,3,2.0496
False,1148852191,611195,2,89,assessment,8,4,2.63968
True,1148853275,1084,2,89,assessment,9,4,2.111744
True,1149086948,233673,2,89,assessment,10,5,2.6893952
